2025-10-12  22:58:10.421 | info | zx1f41ul8llek8 | FETCH ComfyRegistry Data: 65/99\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/vae\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | got prompt\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Websocket connected\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - Connecting to websocket: ws://127.0.0.1:8188/ws?clientId=ae49991e-926d-4d40-87c4-a4b13bf0eb76\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | worker-qwen-image-edit - API is reachable\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | To see the GUI go to: http://127.0.0.1:8188\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | \n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Starting server\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Found example workflow folder 'workflows' for custom node 'RES4LYF', consider renaming it to 'example_workflows'\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Found example workflow folder 'workflow' for custom node 'ComfyUI_LayerStyle', consider renaming it to 'example_workflows'\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Found example workflow folder 'workflows' for custom node 'ComfyUI_Comfyroll_CustomNodes', consider renaming it to 'example_workflows'\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | No target revision found.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Will assume non-transactional DDL.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Context impl SQLiteImpl.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Database URL: sqlite:////comfyui/user/comfyui.db\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | \n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    1.4 seconds: /comfyui/custom_nodes/ComfyUI-ReActor\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.5 seconds: /comfyui/custom_nodes/RES4LYF\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.5 seconds: /comfyui/custom_nodes/ComfyUI_Comfyroll_CustomNodes\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.3 seconds: /comfyui/custom_nodes/ComfyUI_LayerStyle\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.2 seconds: /comfyui/custom_nodes/ComfyUI-KJNodes\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.1 seconds: /comfyui/custom_nodes/rgthree-comfy\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.1 seconds: /comfyui/custom_nodes/ComfyUI-Manager\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.0 seconds: /comfyui/custom_nodes/ComfyUI-S3-R2-Tools\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.0 seconds: /comfyui/custom_nodes/ComfyUI_UltimateSDUpscale\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.0 seconds: /comfyui/custom_nodes/cg-image-picker\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.0 seconds: /comfyui/custom_nodes/ComfyUI_LoadImageFromHttpURL\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 |    0.0 seconds: /comfyui/custom_nodes/websocket_image_save.py\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Import times for custom nodes:\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | \n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/cg-image-picker\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | (RES4LYF) Importing legacy samplers.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | (RES4LYF) Importing beta samplers.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | (RES4LYF) Init\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Loaded backend Agg version v2.2.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Using pytorch attention\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/RES4LYF\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/ComfyUI_UltimateSDUpscale\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/ComfyUI_LoadImageFromHttpURL\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | For detail refer to [4mhttps://github.com/chflame163/ComfyUI_LayerStyle/issues/5[0m[m\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | A few nodes cannot works properly, while most nodes are not affected. Please REINSTALL package 'opencv-contrib-python'.\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | # 😺dzNodes: LayerStyle -> [1;33mCannot import name 'guidedFilter' from 'cv2.ximgproc'\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/ComfyUI_LayerStyle\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | ------------------------------------------\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | ** For help, please see the wiki at https://github.com/Suzie1/ComfyUI_Comfyroll_CustomNodes/wiki\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | ** For changes, please see patch notes at https://github.com/Suzie1/ComfyUI_Comfyroll_CustomNodes/blob/main/Patch_Notes.md\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | ------------------------------------------\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | [34mComfyroll Studio v1.76 : [92m 175 Nodes Loaded[0m\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | ------------------------------------------\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | Using fontManager instance from /root/.cache/matplotlib/fontlist-v390.json\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | CACHEDIR=/root/.cache/matplotlib\n
2025-10-12  22:57:26.498 | info | zx1f41ul8llek8 | platform is linux\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | interactive is False\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | CONFIGDIR=/root/.config/matplotlib\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | matplotlib data path: /opt/venv/lib/python3.12/site-packages/matplotlib/mpl-data\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | found 1 files\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | recursive file list on directory /comfyui/models/controlnet\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/ComfyUI_Comfyroll_CustomNodes\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | Trying to load custom node /comfyui/custom_nodes/ComfyUI-S3-R2-Tools\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | Update Settings with 'yolo settings key=value', i.e. 'yolo settings runs_dir=path/to/dir'. For help see https://docs.ultralytics.com/quickstart/#ultralytics-settings.\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | View Ultralytics Settings with 'yolo settings' or at '/root/.config/Ultralytics/settings.json'\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | Creating new Ultralytics Settings v0.0.6 file ✅ \n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | Torch version: 2.8.0+cu128\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | [0;33m[ReActor][0m - [38;5;173mSTATUS[0m - [0;32mRunning v0.6.2-b1 in ComfyUI[0m\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | \n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | generated new fontManager\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | font search path [PosixPath('/opt/venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf'), PosixPath('/opt/venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/afm'), PosixPath('/opt/venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/pdfcorefonts')]\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | CACHEDIR=/root/.cache/matplotlib\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | platform is linux\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | interactive is False\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | CONFIGDIR=/root/.config/matplotlib\n
2025-10-12  22:57:26.497 | info | zx1f41ul8llek8 | matplotlib data path: /opt/venv/lib/python3.12/site-packages/matplotlib/mpl-data\n
2025-10-12  22:56:03.034 | info | 04x7w0yxttvufx | FETCH ComfyRegistry Data: 20/99\n
2025-10-12  22:56:00.253 | info | 04x7w0yxttvufx | FETCH ComfyRegistry Data: 15/99\n
2025-10-12  22:56:00.253 | info | 04x7w0yxttvufx | FETCH ComfyRegistry Data: 10/99\n
2025-10-12  22:56:00.253 | info | 04x7w0yxttvufx | Finished.
2025-10-12  22:56:00.253 | info | 04x7w0yxttvufx | worker-qwen-image-edit - Closing websocket connection.\n
